id,name,latitude,longitude,neighborhood,room_type,price,availability_365,number_of_reviews,reviews_per_month,review_scores_rating
49529413,Downtown Guild #3 | Mag Mile Gold Coast The Lake!,41.89924,-87.62214,Near North Side,Entire home/apt,203.0,62,145,2.76,4.83
49530220,"Cozy 2BD Lake Apt Near Downtown, McCormick & More",41.82019,-87.60369,Oakland,Entire home/apt,144.0,350,103,1.93,4.92
49567370,Level - Studio in River North with Full Kitchen,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,215.0,362,0,,
49568068,Level- Stunning New Junior Two Bedroom,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,385.0,362,3,0.06,5.0
49568476,Level -Beautifully Located Two Bedroom Suite,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,330.0,362,1,0.02,5.0
49579795,"Blueground | Uptown, rooftop pool, 2 blocks to L",41.9740293,-87.6602626,Uptown,Entire home/apt,259.0,267,0,,
49595463,J55. Next to downtown Chicago,41.87482,-87.69469,East Garfield Park,Private room,32.0,256,98,1.84,4.29
49633033,Charming suite 3 blocks from Wrigley Field,41.9398,-87.65687,Lake View,Entire home/apt,197.0,27,127,2.53,4.97
49636220,Logan Square Cozy Corner,41.92376,-87.72187,Logan Square,Entire home/apt,107.0,249,109,2.14,4.84
49663807,Newly updated 1BD/1B in Old Irving Chicago!,41.95898,-87.72966,Irving Park,Entire home/apt,95.0,343,137,2.58,4.87
49672519,PRIVATE ROOM 5 minutes to the City,41.87051,-87.65354,Near West Side,Private room,53.0,330,10,0.19,4.8
49707308,Entire Below Level Studio w/ Private Sauna,41.90933,-87.69165,West Town,Entire home/apt,122.0,328,169,3.23,4.99
49717398,Hyde Park/Kenwood close to UChicago Hospital. Bike,41.80424,-87.60391,Kenwood,Private room,48.0,336,35,0.68,4.91
49732248,Cabin 201 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,46.0,341,180,3.44,4.74
49732466,Cabin 202 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,45.0,346,151,2.89,4.73
49732675,Cabin 203 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,47.0,344,131,2.49,4.7
49732720,Cabin 204 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,56.0,340,112,2.13,4.78
49732781,Cabin 205 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,49.0,338,97,1.84,4.74
49732864,Cabin 206 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,39.0,332,83,1.59,4.73
49732987,Cabin 207 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,43.0,335,165,3.18,4.81
49733110,Cabin 208 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,47.0,330,142,2.7,4.75
49733339,Cabin 301 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,49.0,345,200,3.8,4.78
49733413,Cabin 302 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,45.0,339,159,3.03,4.74
49733543,Cabin 303 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,45.0,324,113,2.15,4.71
49733631,Cabin 304 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,59.0,335,102,1.94,4.81
49733686,Cabin 305 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,40.0,337,96,1.86,4.81
49733748,Cabin 306 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,47.0,330,156,3.01,4.76
49733798,Cabin 307 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,50.0,335,143,2.73,4.73
49733843,Cabin 308 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,53.0,333,123,2.34,4.86
49742520,"Blueground | Uptown, rooftop pool, 2 blocks to L",41.9740293,-87.6602626,Uptown,Entire home/apt,267.0,142,0,,
49888114,Modern 1bdr close to Wrigley|Downtown|Andersonvill,41.9704,-87.67139,Uptown,Entire home/apt,104.0,61,208,3.93,4.58
49890166,Quiet Room #2,41.78262,-87.60703,Woodlawn,Private room,45.0,56,33,0.62,4.7
49904304,The Monticello In Logan Square/Avondale 3BR/1BA/PK,41.93742,-87.71936,Avondale,Entire home/apt,160.0,257,103,2.02,4.95
49912659,"Spacious Home, Incredible Lakeview Location",41.93653,-87.64696,Lake View,Entire home/apt,284.0,328,158,3.03,4.81
49923914,Modern 2 Bedroom Apt in heart of Bronzeville,41.82833,-87.62038,Douglas,Entire home/apt,143.0,127,98,1.91,4.95
49943153,Luxurious One Bed in Amazing Full Amenity Building,41.88537,-87.61958,Loop,Entire home/apt,140.0,67,2,0.08,5.0
49946504,Quiet Room #3,41.78395,-87.6073,Woodlawn,Private room,45.0,347,138,2.65,4.83
49979135,Luxe 2BR Cozy Suite | Skyline Views near McCormick,41.85567,-87.6239,Near South Side,Entire home/apt,195.0,359,161,3.05,4.84
49987405,Lovely studio. Awesome View. Great Area 600 sqft,41.89572,-87.6333,Near North Side,Entire home/apt,79.0,321,0,,
49988122,⭐️Cozy|Intimate|1BR In Lincoln Square⭐️,41.96423,-87.69226,Lincoln Square,Entire home/apt,93.0,256,162,3.12,4.69
50006147,Beautiful Corner 2 Bedroom in the Loop | Roof Deck,41.88558197021485,-87.6257019,Loop,Entire home/apt,193.0,322,202,3.95,4.77
50011418,NEW Garden Unit Close to Downtown,41.81885,-87.61365,Grand Boulevard,Entire home/apt,98.0,48,32,0.74,4.94
50012376,Lovely Renovated Logan Square 3-bedroom apt,41.91755,-87.71712,Logan Square,Entire home/apt,156.0,166,92,2.28,4.8
50031902,2 Cozy Bedrooms In a Hidden Wicker Park Gem!,41.905017,-87.664707,West Town,Entire home/apt,49.0,320,160,3.07,4.78
50051128,"Steps to Mag Mile, 2 BD , fast Wi-Fi, W&D",41.89836,-87.62963,Near North Side,Entire home/apt,212.0,53,255,4.89,4.96
50053322,Downtown & UC Nearby · Transit at Your Door,41.85225,-87.67791,Lower West Side,Entire home/apt,71.0,141,196,3.91,4.84
50074008,P1. Next to Downtown! Best location,41.91691,-87.69657,Logan Square,Private room,39.0,145,128,2.48,4.22
50074097,P2. Next to Downtown! Best location,41.9189,-87.6964,Logan Square,Private room,34.0,153,151,2.89,4.21
50074348,P5. Next to Downtown! Best location,41.91683,-87.69444,Logan Square,Private room,35.0,152,131,2.62,4.5
50089804,PRIVATE 2-bedroom 1.5 bath w/ living room,41.7788,-87.59983,Woodlawn,Entire home/apt,75.0,286,103,1.98,4.9
50100628,*A Happy (City) Glamping- walk to train FREE park,41.88309,-87.69359,East Garfield Park,Entire home/apt,50.0,40,137,3.43,4.85
50103759,🌟Spacious|Inviting 2BR Heart of Lively Lincoln Sq🌟,41.96689084769485,-87.68665614,Lincoln Square,Entire home/apt,150.0,237,173,3.54,4.77
50104464,Cheryl's on Sheffield!  3 bedroom in Lincoln Park.,41.91966,-87.6522,Lincoln Park,Entire home/apt,342.0,151,82,1.57,4.94
50119671,Lake View | Wrigley Designer House w/Patio,41.93845,-87.66596,Lake View,Entire home/apt,413.0,247,190,3.64,4.89
50121209,Chicago Lincoln Park North Pond 2 Bedroom Pied-à-Terre,41.92717,-87.6401,Lincoln Park,Entire home/apt,128.0,316,210,4.1,4.87
50129545,Wrigleyville Garden Oasis,41.94571,-87.66074,Lake View,Entire home/apt,299.0,358,56,1.07,4.89
50131562,New Home/Apt with Parking.  20-30 min to downtown,41.89048,-87.76446,Austin,Entire home/apt,143.0,89,5,0.14,5.0
50138074,Downtown Chicago 8 minutes away New Queen Bed p8,41.82827,-87.669,Mckinley Park,Private room,35.0,332,119,2.29,4.57
50140405,Luxury Studio Apt Near McCormick & Soldier Field,41.85538,-87.62337,Near South Side,Entire home/apt,145.0,335,202,3.86,4.71
50146852,Chicago Brownstone 6,41.79202281167852,-87.67341687,West Englewood,Private room,49.0,365,29,0.59,4.76
50154899,Historic Loft w High Ceilings + Skyline Views 1M+,41.86055,-87.65087,Near West Side,Entire home/apt,300.0,365,1,0.34,5.0
50168507,Amazing One Bedroom in the Heart of Downtown Chi,41.88348,-87.62965,Loop,Entire home/apt,150.0,152,2,0.12,5.0
50171085,Balcony Lake Views: Corner King Bed 2br/2ba!,41.88743,-87.62042,Loop,Entire home/apt,239.0,179,3,0.07,5.0
50177249,Cabin 101 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,45.0,342,129,2.47,4.76
50177336,Cabin 102 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,42.0,342,94,1.8,4.76
50177417,Cabin 103 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,42.0,341,160,3.06,4.73
50177472,Cabin 104 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,42.0,335,156,3.0,4.75
50177503,Cabin 106 at 747 Lofts,41.89581,-87.65577,West Town,Entire home/apt,43.0,340,122,2.34,4.75
50192262,Level River North - Two Bedroom Suite with Balcony,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,330.0,362,6,0.12,4.67
50194260,Lincoln Paradise– Steps to Park & Zoo!,41.91693,-87.63469,Lincoln Park,Entire home/apt,123.0,308,240,4.65,4.89
50210047,Theatre Terrace Tower,41.88525,-87.63229,Loop,Entire home/apt,117.0,231,93,1.78,4.92
50216087,Play in the Windy City and rest by the “606”,41.91365,-87.71749,Logan Square,Entire home/apt,83.0,325,125,2.39,4.7
50248233,"Walk to McCormick Pl, Near Beach",41.84431,-87.62664,Douglas,Entire home/apt,216.0,94,18,0.67,4.5
50249380,"Grace House | Cozy, contemporary + convenient 2-BR",41.95147,-87.678,North Center,Entire home/apt,222.0,50,92,2.72,4.98
50260293,"Blueground | W. Loop, gym, pool, near uic",41.8763,-87.65372,Near West Side,Entire home/apt,185.0,135,2,0.04,3.0
50260351,"Blueground | W. Loop, gym, pool, near uic",41.8763,-87.65372,Near West Side,Entire home/apt,191.0,47,0,,
50264446,Modern One Bedroom in West Loop! Great Amenities!,41.88041,-87.64636,Near West Side,Entire home/apt,240.0,89,0,,
50268537,Great Location 1 bdr close to Downtown|West loop,41.86732,-87.68534,Near West Side,Entire home/apt,103.0,31,114,2.21,4.75
50269785,"Cozy 2bd unit,10mins 4m dwntwn,IDEAL FOR LONG STAY",41.83275,-87.62007,Douglas,Entire home/apt,121.0,135,106,2.06,4.42
50291798,Welcome to the Chi!  Close to Downtown,41.89092,-87.65753,West Town,Entire home/apt,162.0,343,94,1.95,4.89
50303061,Downtown Chicago 8 minutes away New Queen Bed p7,41.82608,-87.66769,Mckinley Park,Private room,124.0,4,75,1.45,4.57
50304485,Comfortable modern clean garden unit.,41.76049,-87.59995,Greater Grand Crossing,Entire home/apt,72.0,359,7,0.14,4.71
50306753,Amazing Studio! Excellent Amenities in the Loop,41.88392,-87.62975,Loop,Entire home/apt,112.0,127,1,0.25,5.0
50308546,Modern Studio on the Riverwalk! Gym/Pool,41.88583,-87.63251,Loop,Entire home/apt,298.0,117,1,0.64,5.0
50331852,"Close to DT and MDW, walk to subway, free parking",41.82995,-87.69149,Brighton Park,Entire home/apt,64.0,180,53,1.03,4.81
50347450,Stylish 1 bdr close Downtown|Wrigley|Andersonville,41.96847,-87.67144,Uptown,Entire home/apt,109.0,59,223,4.3,4.67
50363989,3-Bedroom Penthouse in the heart of Lincoln Park,41.929969787597656,-87.64385986,Lincoln Park,Entire home/apt,300.0,325,61,1.2,4.87
50363992,"Modern 2BED + 2BA, Bunks, Steps from Lincoln Park",41.93051,-87.64477,Lincoln Park,Entire home/apt,250.0,332,29,0.56,4.79
50364005,"2Bedroom/2Bath, two blocks from Lincoln Park",41.929,-87.64298,Lincoln Park,Entire home/apt,256.0,346,36,0.71,4.75
50376122,Bright 2+ bed 2 bath home away from home,41.94963,-87.75425,Portage Park,Entire home/apt,225.0,341,0,,
50390584,"Blueground | Ravenswood, rooftop, nr brown line",41.9611522,-87.6755624,North Center,Entire home/apt,233.0,312,1,0.07,1.0
50391061,SUNNY Chicago Private Room,41.92823,-87.79741,Montclare,Private room,75.0,239,52,1.02,4.9
50393005,Urban Oasis Pilsen - guest room in townhouse,41.85791,-87.64368,Lower West Side,Private room,70.0,90,132,2.85,5.0
50396276,Amazing Views from Corner 2BR near Riverwalk,41.88542,-87.63232,Loop,Entire home/apt,450.0,89,0,,
50417090,Outstanding Studio in Luxury building in the Loop,41.88171,-87.63369,Loop,Entire home/apt,203.0,89,0,,
50441239,Petfriendly Condo in Bucktown near blue line,41.91829,-87.68805,Logan Square,Entire home/apt,123.0,240,94,1.83,4.84
50451083,"Blueground | Lakeview, pool, nr Lincoln Park",41.94517299999999,-87.641759,Lake View,Entire home/apt,201.0,297,1,0.07,4.0
50459339,"Fall in Chicago! Shopping, Restaurants, Views!",41.89402,-87.62681,Near North Side,Entire home/apt,275.0,98,13,0.27,5.0
50461162,Homey in Hermosa,41.91906,-87.72644,Logan Square,Entire home/apt,193.0,237,64,1.25,4.91
50469120,Travelers Retreat in Old Town Chicago,41.90986,-87.64104,Near North Side,Entire home/apt,218.0,73,121,2.34,4.98
50481036,Modern Corner 2BR in Streeterville | Roof Deck | L,41.89861,-87.62068,Near North Side,Entire home/apt,245.0,299,184,3.59,4.75
50489917,Italian neighborhood close to the City,41.8726,-87.65365,Near West Side,Entire home/apt,189.0,248,74,1.47,4.74
50492306,Cozy beautiful apartment .,41.76038,-87.60144,Greater Grand Crossing,Entire home/apt,74.0,363,0,,
50526328,Large Executive Row house in Historic Pullman,41.68789,-87.61048,Pullman,Entire home/apt,128.0,343,86,1.67,4.85
50541693,"Modern, Fully Renovated Logan Square Coach House",41.92605,-87.68994,Logan Square,Entire home/apt,280.0,321,140,2.72,4.95
50548007,"Lovely 2 BDR, 3 min walk to train for Downtown/ORD",41.95468,-87.72722,Irving Park,Entire home/apt,209.0,252,85,2.07,4.95
50566046,Vibrant & Stylish 4 Bed Condo Near Humboldt Park,41.904892,-87.696382,West Town,Entire home/apt,138.0,177,133,2.6,4.69
50566631,Spacious 3BR/3BA Condo in Trendy Ukrainian Village,41.89127,-87.68229,West Town,Entire home/apt,280.0,336,93,1.89,4.98
50599177,Washington Estate minutes from University of CHI,41.78919,-87.61938,Washington Park,Entire home/apt,136.0,355,73,1.44,4.88
50615520,Luxurious One Bed in Amenity Filled Building!,41.88715,-87.62067,Loop,Entire home/apt,150.0,131,0,,
50619453,Private Studio Apt in the Heart of Wicker Park!,41.90833,-87.67115,West Town,Entire home/apt,112.0,325,302,5.86,4.79
50630606,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,193.0,200,1,0.02,4.0
50632700,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,304.0,93,0,,
50633147,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,195.0,310,0,,
50637985,Cozy 2bd/2ba in Boystown/Wrigleyville,41.9461,-87.64993,Lake View,Entire home/apt,256.0,313,77,1.52,4.78
50641249,Level-Spacious Executive One Bedroom & Office,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,255.0,362,4,0.08,5.0
50644291,Medical District Gem,41.86731,-87.68622,Near West Side,Entire home/apt,95.0,212,13,0.26,4.92
50677599,Large room by Uni of Chicago/Jackson Hospital,41.76292,-87.59051,South Shore,Private room,55.0,233,4,0.08,4.75
50700037,Cozy Suite 205,41.733,-87.58381,Calumet Heights,Entire home/apt,86.0,355,35,0.69,4.69
50724592,Lovely Garden Studio Apartment.,41.93521,-87.73076,Avondale,Entire home/apt,58.0,158,38,0.74,4.95
50731285,Logan’s Cozy  Inn.,41.9315,-87.71294,Logan Square,Entire home/apt,102.0,151,121,2.39,4.86
50758845,"Blueground | Lakeview, pool, nr Lincoln Park",41.94517299999999,-87.641759,Lake View,Entire home/apt,184.0,202,0,,
50773644,Grand Studio in the Heart of Lakeview!,41.93902802059055,-87.65328833,Lake View,Entire home/apt,63.0,41,26,0.52,4.92
50787832,Stylish Bronzeville 1BR Condo Prime Chicago Living,41.82019,-87.60059,Oakland,Entire home/apt,142.0,35,1,0.58,5.0
50808262,"Luxury 3 bd, 2 bath Condo - 15 min from downtown",41.89132,-87.76772,Austin,Entire home/apt,181.0,360,27,0.54,4.44
50841010,Sunny place in Great Location,41.87245553963066,-87.65163428,Near West Side,Private room,59.0,365,0,,
50915824,Stylish Apt near downtown. Ideal for Long Stays.,41.85592,-87.65353,Lower West Side,Entire home/apt,78.0,335,123,2.48,4.76
50916130,Stunning Corner 2BR in Streeterville | Roof Deck |,41.89861,-87.62068,Near North Side,Entire home/apt,254.0,285,202,3.95,4.74
50936383,2nd floor in law suite with separate entrance.,41.95507,-87.77023,Portage Park,Entire home/apt,117.0,9,39,0.78,4.77
50937384,"Charming 2 Bedroom Flat, in heart of Lincoln Park",41.9294,-87.64951,Lincoln Park,Entire home/apt,266.0,259,49,1.04,5.0
50957385,Lincoln Park 2 Bedroom Condo w/Mid Century Flair,41.9222,-87.66404,Lincoln Park,Entire home/apt,306.0,349,59,1.27,4.76
51008895,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,257.0,4,1,0.04,5.0
51017310,6-Bed Family Mini-Mansion for 12 Parking & Hot Tub,41.76484,-87.62704,Greater Grand Crossing,Entire home/apt,319.0,61,134,2.88,4.66
51042668,Breathtaking & Bright: Designer 2bd with Garage,41.8704,-87.68346,Near West Side,Entire home/apt,50.0,321,79,1.82,4.72
51049065,"Rogers Park Cozy 1 bd, 1 bath unit. Gated parking.",42.01247787475586,-87.68859863,West Ridge,Entire home/apt,152.0,172,15,0.3,4.73
51059142,Safe and Spacious 2 Bedroom Apartment,41.95122,-87.68635,North Center,Entire home/apt,162.0,52,85,2.26,4.93
51067175,"Remodeled, Modern, Spacious 1- Bedroom Garden Apt",41.99234,-87.6725,Edgewater,Entire home/apt,108.0,227,100,2.03,4.92
51084874,"Downtown MICH AVE #20, Grant Park, Museums 2bd/2ba",41.86736,-87.62567,Near South Side,Entire home/apt,274.0,142,141,2.99,4.82
51118058,Spacious! 3 bedroom apartment in Edgewater!,41.99362,-87.66355,Edgewater,Entire home/apt,255.0,168,81,1.62,4.95
51128091,Apartment in Logandale,41.93543,-87.70494,Avondale,Entire home/apt,113.0,119,37,3.15,5.0
51151407,Avondale Oasis Floor 2,41.93355,-87.71945,Avondale,Entire home/apt,102.0,353,46,0.92,4.83
51153028,Simple Unit Kids friendly,41.93939,-87.77747,Dunning,Entire home/apt,137.0,7,111,2.21,4.91
51196105,East Village Oasis,41.8976,-87.67586,West Town,Entire home/apt,118.0,16,122,2.44,4.82
51205312,Private Basement Studio,41.92891,-87.70107,Logan Square,Entire home/apt,55.0,253,38,0.75,5.0
51212716,"Chicago-Garden 1-BR, Beverly/Morgan Pk, Chicago",41.69145,-87.67883,Morgan Park,Entire home/apt,140.0,270,0,,
51214098,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,196.0,259,4,0.08,4.0
51222496,Room T3,41.86642,-87.68405,Near West Side,Private room,41.0,33,13,0.26,5.0
51231216,"Cozy home; one bedroom available, UC-Downtown-Lake",41.75249,-87.60544,Greater Grand Crossing,Private room,64.0,355,53,1.08,4.96
51241143,Room T2,41.86852,-87.68591,Near West Side,Private room,40.0,23,14,0.28,4.57
51252210,Modern cozy bedroom in historic home|Free parking,41.80546,-87.61385,Grand Boulevard,Private room,68.0,176,66,1.43,4.86
51278295,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,242.0,354,0,,
51278722,Private Room G,41.87646,-87.71493,East Garfield Park,Private room,45.0,244,23,0.46,4.78
51288746,"💙⚾️ 💙Great Apt, 3 miles West of Wrigley Field 💙⚾️💙",41.94842,-87.73388,Irving Park,Entire home/apt,236.0,356,110,2.29,4.97
51290608,S-PrivateRoom+Safe North Area+Free Street Parking,41.95768,-87.71612,Irving Park,Private room,44.0,165,93,1.86,4.83
51300622,Stylish One Bedroom in an Amenity packed building!,41.88761,-87.61922,Loop,Entire home/apt,132.0,100,0,,
51309614,Comfy Private Apt WiFi Selfcheck-in,41.93049,-87.76302,Belmont Cragin,Entire home/apt,101.0,153,111,2.24,4.92
51347270,Breathtaking Getaway In Prime Lakeview Location!,41.93967,-87.66532,Lake View,Entire home/apt,149.0,331,104,2.13,4.83
51347437,$N-PrivateRoom+Safe North Area+Free Street Parking,41.95771,-87.71408,Irving Park,Private room,75.0,68,78,1.57,4.71
51349668,eA1ih1 Comfy quiet bedrm near U of Chicago/Hyde Pk,41.77128,-87.57075,South Shore,Private room,45.0,0,0,,
51368004,Luxury house 4-bed 2.5-bath near Chicago downtown,41.98921,-87.71123,North Park,Entire home/apt,397.0,343,9,0.19,5.0
51375623,Room T,41.86657,-87.68565,Near West Side,Private room,39.0,40,22,0.44,4.59
51418167,Spacious 4 bedrm 3.5 bath home w/ cozy fireplace,41.79529953,-87.6275177,Washington Park,Entire home/apt,331.0,365,28,0.68,4.36
51430700,Lovely 1 bedroom w/ office space and free parking.,41.98104,-87.77587,Jefferson Park,Entire home/apt,118.0,353,150,3.03,4.91
51436430,MODERN 1 BD 1Ba KING SZ BED IN HYDE PARK AREA,41.81015,-87.60275,Kenwood,Entire home/apt,125.0,320,25,0.51,4.96
51450597,SCENIC CONDO STYLE GETAWAY BY MCCORMICK,41.84303,-87.62206,Douglas,Entire home/apt,200.0,365,1,0.02,3.0
51475924,Uptown Retreat • Walk to Beach & Pho • 3BR Loft,41.97197,-87.65801,Uptown,Entire home/apt,190.0,354,80,1.82,4.59
51502365,5 Mi to Millennium Park: Apartment w/ Fireplaces,41.87802,-87.71339,East Garfield Park,Entire home/apt,153.0,345,37,0.77,4.84
51519426,✨Rustic Studio Apartment Heart of Lincoln Square✨,41.9645689,-87.68560055,Lincoln Square,Entire home/apt,154.0,248,227,4.67,4.86
51519686,VlP Pristine SUITE; An exquisite getaway from home,41.8168,-87.61835,Grand Boulevard,Entire home/apt,120.0,34,6,0.25,5.0
51550386,"Blueground | S. Loop, pool, gym, roof, nr L",41.86492479999999,-87.6246539,Near South Side,Entire home/apt,188.0,140,1,0.03,5.0
51551406,"Blueground | S. Loop, pool, gym, roof, nr L",41.86492479999999,-87.6246539,Near South Side,Entire home/apt,232.0,207,1,0.06,1.0
51565391,Bradbury Room,41.87299,-87.72663,West Garfield Park,Private room,52.0,364,55,1.1,4.64
51576154,Stunning 1BR in Luxury Building w/ River View!,41.88574,-87.63024,Loop,Entire home/apt,160.0,130,0,,
51578149,3 Bed/1 Bath (2nd Floor) 1 mile from Wrigley Field,41.93476,-87.66012,Lake View,Entire home/apt,217.0,77,79,2.83,4.97
51578922,Walker’s Paradise & A Garage | 3 Bedrooms,41.99805,-87.68744,West Ridge,Entire home/apt,153.0,219,82,1.91,4.68
51584207,P8. Next to Downtown! Best location! Tiny bedroom,41.91708,-87.69445,Logan Square,Private room,32.0,151,120,2.4,4.46
51620545,The South Loop Reserve I Sleep 6 I Top Rated,41.86985,-87.62603,Loop,Entire home/apt,246.0,338,225,4.49,4.92
51632472,Charming 2BR Historic Chicago Flat w/ Patio &WiFi,41.84035,-87.6573,Bridgeport,Entire home/apt,110.0,303,191,3.87,4.71
51633184,Charming & Bright Multilevel Townhome with Parking,41.91309,-87.64282,Lincoln Park,Entire home/apt,60.0,337,127,2.54,4.69
51640108,Beautiful Roscoe Village/Hamlin Park 4 bed 3 bath,41.9350039,-87.6809016,North Center,Entire home/apt,295.0,318,30,0.75,4.97
51642557,Spacious 3BR/2BA • 6 Beds • 15 Mins to Downtown,41.732858672417095,-87.60282071,Chatham,Entire home/apt,208.0,34,36,1.12,4.64
51656658,"HUGE Modern, w/Office, Chef Kitchen, Private Patio",41.81201,-87.62335,Grand Boulevard,Entire home/apt,250.0,8,35,0.74,4.91
51696840,"Lux Apt in Bronzeville, Min from Downtown-RSV Now!",41.80977,-87.62331,Grand Boulevard,Entire home/apt,177.0,337,111,2.27,4.69
51707379,Corner King 2br/2ba Tower+ Private Balcony!,41.88765,-87.61945,Loop,Entire home/apt,200.0,330,6,0.16,5.0
51709203,Lovely furnished studio in South Shore w/queen bed,41.76483,-87.56569,South Shore,Entire home/apt,55.0,365,6,0.12,3.5
51710533,The Cozy Room,41.92798,-87.74534,Belmont Cragin,Private room,28.0,364,2,0.04,5.0
51725687,Chic Corner 2BR in Streeterville | Roof Deck | Lak,41.89860916137695,-87.62068176,Near North Side,Entire home/apt,209.0,276,187,3.81,4.76
51728958,Stylish Modern Retreat in Charming Mayfair,41.9666,-87.73485,Albany Park,Entire home/apt,118.0,256,60,1.27,4.87
51735604,816 PLZN Luxury Apartment| Rooftop| Garage Parking,41.855453,-87.646996,Lower West Side,Entire home/apt,217.0,231,138,3.49,4.83
51741823,The Original Wrigleyville Coach House- 2 Story Private Unit,41.94149274809653,-87.66831668,Lake View,Entire home/apt,286.0,352,56,1.22,4.8
51741865,The Wrigleyville Garden- 200 Steps to Wrigley - Super Clean!,41.94661667705022,-87.65911032,Lake View,Entire home/apt,263.0,306,43,1.09,4.98
51746218,Lovely 3BR/2BA by Lakefront - Long stays welcome,41.97140301594107,-87.65344324,Uptown,Entire home/apt,295.0,351,29,1.81,4.93
51751554,Studio with View of Skyline in Heart of Pilsen,41.85898,-87.65198,Lower West Side,Entire home/apt,69.0,188,150,3.02,4.69
51762035,Comfortable furnished studio with bath & kitchen,41.76697,-87.56638,South Shore,Entire home/apt,54.0,365,12,0.25,4.08
51781759,Loft Style Private Apt 4 (1 Room- 420 Friendly),41.99901,-87.67186,Rogers Park,Private room,50.0,84,36,0.84,4.94
51785919,Private Room in a Beautiful Condo,41.86849,-87.68723,Near West Side,Private room,46.0,178,2,0.22,5.0
51797356,Charming 2 Bedroom  Apartment w/Private Entrance,41.95198,-87.71767,Irving Park,Entire home/apt,137.0,141,81,1.66,4.96
51857604,"Blueground | W. Loop, gym, pool, coworking",41.8763,-87.65372,Near West Side,Entire home/apt,262.0,116,0,,
51910355,Spectacular Penthouse Corner 2BR in Streeterville,41.89860916137695,-87.62068176,Near North Side,Entire home/apt,210.0,294,197,4.05,4.79
51916356,Lovely one bed room apartment ready for guest!!!,41.75262,-87.55131,South Shore,Entire home/apt,66.0,365,0,,
51925927,"Cheerful & Spacious 3BR Getaway, free parking.",41.94651,-87.79171,Dunning,Entire home/apt,173.0,239,129,2.63,4.88
51934462,Gorgeous master bed & bathroom,41.78335,-87.63742,Englewood,Private room,57.0,88,0,,
51961917,"Andersonville's Secret Garden: 2 beds, 1 bath",41.98287,-87.6645,Edgewater,Entire home/apt,194.0,112,154,3.72,4.93
51965160,Cheerful 5 bedroom residential home with 2 private parking spaces off the lovely back yard for a nice BBQ,41.74765,-87.54737,South Chicago,Entire home/apt,150.0,365,0,,
51974015,"Blueground | W. Loop, gym, pool, near uic",41.8763,-87.65372,Near West Side,Entire home/apt,264.0,208,1,0.03,4.0
51981482,Lincoln Park Hideaway - 5 Min Walk to the Park!,41.91516,-87.63496,Lincoln Park,Entire home/apt,106.0,329,168,3.54,4.88
52042542,4 Bedroom Penthouse Loft in Heart of Wicker Park,41.90975,-87.6759,West Town,Entire home/apt,438.0,55,90,1.95,4.94
52053036,Top Floor Chilling in the Heart of Wicker Park,41.90594,-87.68237,West Town,Entire home/apt,405.0,361,25,0.52,4.84
52074213,Private bedroom in East Garfield park.,41.87787,-87.69621,East Garfield Park,Private room,23.0,354,1,0.04,4.0
52112335,Rooftop | Villa | Events,41.76201,-87.5608,South Shore,Entire home/apt,237.0,344,55,1.37,4.65
52114521,Adorable Private Studio with indoor fireplace,41.84855,-87.67693,Lower West Side,Entire home/apt,107.0,343,58,1.18,4.59
